1,0,0.0,1.0,0.18371272,0.0010327209,0.01384495,0.00036091538,0.022365423,0.02716329,0.08664765,0.04022165,0.16823734,0.06394417,0.43200037,0.118804164,0.0455991,0.011837169,0.01013872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.08584803,0.0019069787,0.013951702,0.0005340071,0.05377251,0.066290885,0.07057686,0.021760548,0.12864245,0.028672969,0.4797022,0.061789777,0.03997214,0.006978498,0.022097003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.29452455,0.0024971128,0.017477266,0.0007460286,0.10038732,0.09620383,0.0441981,0.0150669385,0.1398851,0.02414976,0.30716094,0.054219697,0.05468006,0.011412592,0.027304709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.18145297,0.001080057,0.0112060895,0.0006157529,0.030401127,0.015884701,0.053824846,0.01505108,0.16887157,0.026491439,0.47884458,0.06911602,0.029465264,0.011166157,0.0044893157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.61118954,0.0025296672,0.024425976,0.00043019728,0.061659455,0.025308682,0.043519903,0.027084833,0.11471278,0.035269678,0.18828164,0.084610485,0.021726055,0.012956445,0.01455099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.22649704,0.0010778691,0.016757742,0.0009822582,0.02870386,0.009851224,0.032481886,0.024515463,0.19618231,0.04492542,0.444035,0.090493225,0.017719343,0.012962312,0.003985928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.12353017,0.0045005004,0.014837336,0.00070580904,0.021488026,0.01012027,0.06651335,0.041344557,0.13564947,0.06420318,0.47718462,0.13366063,0.02833582,0.011342224,0.009312045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.24552485,0.0023251583,0.012604659,0.00047670872,0.028490782,0.044662915,0.050231237,0.07718524,0.15323442,0.046811882,0.44227043,0.0836926,0.034781307,0.006900037,0.012982301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0,0.0,0.09482981,0.004544181,0.04557047,0.001172134,0.081648625,0.08397004,0.026679188,0.0034176281,0.15610862,0.16086234,0.23851281,0.09780505,0.08028524,0.005249413,0.103650495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.15662812,0.03767802,0.07370977,0.025953138,0.13388862,0.40451145,0.010378388,0.0007286612,0.27598894,0.04169478,0.2367533,0.052081898,0.05402625,0.010695953,0.13331968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0.0,1.0,0.18630378,0.039526258,0.083390005,0.0100719705,0.20625994,0.4895458,0.008265267,0.0017291534,0.21859081,0.12472363,0.19028538,0.04513297,0.11323079,0.01113468,0.15104702,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0.0,1.0,0.13975309,0.00057738833,0.10678757,0.0014937153,0.2530324,0.18484966,0.0031209816,0.00015256162,0.11560436,0.22720648,0.26634943,0.04546398,0.04316806,0.0017535816,0.029699063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0.0,1.0,0.19316678,0.01183292,0.03270188,0.005190405,0.14924982,0.7720714,0.0069834623,0.0006259033,0.17198324,0.04445859,0.17001127,0.022391835,0.11880314,0.0042051943,0.32711256,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0.0,1.0,0.27032593,0.0065318155,0.12014205,0.01116492,0.4357934,0.22965987,0.008309163,0.00096719275,0.27216145,0.16779576,0.19956174,0.03852712,0.18856741,0.012793361,0.06456283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0,0.0,1.0,0.090610325,0.0011442493,0.14314573,0.0046770344,0.32400465,0.025558306,0.0043230723,7.108716e-05,0.19689168,0.11572721,0.33741084,0.08704219,0.036331605,0.0030767957,0.008234167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.11669825,0.0051001785,0.121485405,0.005934756,0.5115919,0.04575841,0.005950635,0.00024363579,0.26474565,0.18441668,0.14932418,0.08366129,0.14002009,0.008223717,0.021212475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0,0.0,0.24369943,0.004023137,0.15687434,0.008834331,0.4972709,0.03681661,0.0039155358,0.00019645276,0.31908724,0.15206975,0.16744772,0.06371495,0.09860516,0.016042383,0.024513122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.19157073,0.006552633,0.17180614,0.014829127,0.5218161,0.032946855,0.006054755,0.00040389798,0.31411973,0.14427963,0.18538678,0.09910583,0.07573262,0.014288486,0.023000162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0.0,1.0,0.1088507,0.015410358,0.16246448,0.028540831,0.5917498,0.0108000375,0.007262606,0.000103042556,0.5019133,0.13273574,0.113790065,0.099756606,0.20678331,0.024727305,0.015819045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,0.0,1.0,0.1880396,0.019017221,0.12586142,0.011850027,0.5350865,0.050367124,0.004541313,0.0008018257,0.23354611,0.20522179,0.16904998,0.053824265,0.088211656,0.0116492,0.034935344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0.0,1.0,0.22264674,0.003516885,0.08045616,0.0044826036,0.47763208,0.10689429,0.0045378353,0.00033876958,0.23229374,0.115030535,0.113738716,0.031080978,0.1287023,0.0055329893,0.10615723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0.0,1.0,0.16891398,0.002082945,0.08357436,0.004631894,0.32167065,0.38572985,0.007215179,0.00066296617,0.15995061,0.24019282,0.19828077,0.061033085,0.088643916,0.0035390428,0.08673741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1.0,0.0,0.21047395,0.039803777,0.1397064,0.0066290633,0.6027085,0.017854985,0.0137758,0.005282501,0.23993272,0.37769428,0.13348803,0.070242755,0.17554305,0.012548837,0.06456231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1.0,0.0,0.13538109,0.03428153,0.11242279,0.007328847,0.62657905,0.0040601664,0.020725777,0.005137288,0.24331698,0.39697993,0.13465959,0.056062575,0.2031659,0.0110916365,0.05437949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1.0,0.0,0.12903203,0.077475764,0.056703027,0.0011193078,0.3717934,0.009801682,0.02317334,0.0061392384,0.1779733,0.20485951,0.23476826,0.051535413,0.32589224,0.011497056,0.068223976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1.0,0.0,0.15383863,0.027684009,0.12988445,0.0025740454,0.4965488,0.010777117,0.041595817,0.010342546,0.21356818,0.44810855,0.14956751,0.11049266,0.35761833,0.015371036,0.12043563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.11547405,0.017384011,0.10441412,0.008698991,0.40448767,0.044715054,0.02620186,0.0027880364,0.21337637,0.50956273,0.18040784,0.10446454,0.36415526,0.012470352,0.04373547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1.0,0.0,0.16605027,0.02034544,0.09273164,0.0018572198,0.31161463,0.026134146,0.04222243,0.012602691,0.14305545,0.5540759,0.14165537,0.059729625,0.24661413,0.0089557795,0.2519216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.21614121,0.021491278,0.073037274,0.004232064,0.5258626,0.005975142,0.038036242,0.011566678,0.17251322,0.5150524,0.1292063,0.104675576,0.3157648,0.018682996,0.058158036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0.0,1.0,0.3143845,0.019838875,0.08343992,0.0055520046,0.36282018,0.017618356,0.06426871,0.015833171,0.15633997,0.2328008,0.15334424,0.08035384,0.1661497,0.01787868,0.079803474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.03126174,0.36866394,0.031084005,0.00477653,0.13289738,0.026222875,0.022239914,0.001667356,0.21663322,0.021514488,0.3362751,0.03998903,0.031041564,0.010406001,0.013176413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.022634083,0.011752845,0.014921958,0.004003076,0.017854866,0.0098749595,0.0059946557,0.0006231204,0.057553425,0.014479689,0.82993156,0.028238477,0.008486386,0.0039072037,0.011925209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
